No.,Social_acceptance,Comment
3156,No,ক্লাস ৮ আটো পাশ চাই
3157,Yes,পাগল কোথাকার
3158,Yes,২০২২ সালের এসএসসি পরীক্ষা বাতিল করে অটুপাস দেওয়া হোক!
3159,Yes,"মাননীয় মন্ত্রী আপনি অটোপাস এর স্টুডেন্ট ছিলেন নাকি. আপনার সার্টিফিকেট কি সব অটোপাস এর? আপনি তো পরীক্ষার গুরুত্বই বুঝেন না. মাননীয় শিক্ষামন্ত্রী জীবন গুরুত্বপূর্ণ ঠিক কথা কিন্তু শিক্ষা অর্জন করার কথা বলা হয়েছে কবর এ যাওয়ার পূর্ব মুহূর্ত পর্যুন্ত. অর্থাৎ জীবন ও শিক্ষা সমান গুরুত্বপূর্ণ. মূর্খতা জীবন জাতি, সমাজ, পরিবার তথা নিজের জন্য বোঝা. ইতিমধ্যে মানুষ ভাইরাসের সাথে নিজেকে খাপখাইয়ে চলতে শিখেছে. তাই শিক্ষাপ্রতিষ্ঠান খুললে আর তেমন কোনো সমস্যা হবেনা."
3160,Yes,আমাদের প্রিয় স্বাস্থ্যমন্ত্রী
3161,Yes,"বড় নেতা হওয়ার জন্য আমি রাজনীতিতে আসিনি। রাজনীতিতে এসেছি- বঙ্গবন্ধুর আদর্শ বাস্তবায়ন ও শেখ হাসিনার নেতৃত্বে গড়া এ জাতিকে সন্ত্রাসমুক্ত, মাদকমুক্ত, দুর্নীতিমুক্ত একটি সুন্দর দেশ ও সমাজ গড়ে তোলার লক্ষে, সাবেক সফল নৌ-পরিবহন মন্ত্রী ও মাননীয় ""সভাপতি"" মুক্তিযুদ্ধ বিষয়ক মন্ত্রণালয় সম্পর্কিত স্থায়ী কমিটি এবং বাংলাদেশ আওয়ামী লীগের প্রেসিডিয়াম সদস্য,বীর মুক্তিযোদ্ধা জনাব শাজাহান খান এম,পি এর হাতকে আরো বেশি শক্তিশালী করার জন্য।"
3162,Yes,খারাপ মানুষ গুলার চিন্তা ভাবনা সব সময়ই খারাপ ই থাকেসেই ছাএী জীবন থেকে ই দীপু মনি হিটলার এর ন্যায় আচরণ করতেন লেডি হিটলার
3163,Yes,উনার মত আরও কয়েকটা মন্ত্রী দরকার
3164,No,২-৩ লাইন পরে বাকিটা করা আমি
3165,No,০ নং গেইট!
3166,Yes,আমাদের প্রিয় দীপু ভাবি'-'')
3167,Yes,আমারো নাম নিয়ে অনেক পেরা খেতে হয়
3168,Yes,আপা ৫/৭শ বার বিদেশে কেন গেলেন বিস্তারিত লিখবেন আশা করি।
3169,Yes,"আপনার মতো মনোভাব থেকেও লাভ নাই এখনকার মানুষের। কিছু বললেই রাজাকার বানায় দেন,,,বাকিসব সবাই জানে।"
3170,No,"প্রথম কথা হলো-৪/৫ বছর বয়সে ""পলিটিক্স "" নামক শব্দটার পরিবর্তে অন্যকিছু বলেছিলেন।সত্য সুন্দর,তবে এতোটা সুন্দর হয় না।তারপর আর পড়িনি।"
