No.,Social_acceptance,Comment
2058,Yes,"এমন ভাবে লেখাটা লেখা হল যেন হামাস হঠাত ঘুম থেকে উঠে একদিন মিসাইল মারা শুরু করেছে। অথচ এই দফা সংঘর্ষ শুরু হয়েছে ইস্রাঈলি সেটেলার দের অবৈধ ভাবে আরব দের যায়গা দখল কে কেন্দ্র করে। এই সব ইস্রাঈলি সেটেলাররা তাদের রাষ্ট্রের পৃষ্ঠপোষকতায় এবং আন্তর্জাতিক আঈন, জাতীসংঘের রেজুলুশন সব কিছু সরাসরি লংঘন করে জেরুজালেমে প্যালেস্টাইনি জমি জবরদখল এবং তাদের উতখাত শুরু করেছে। এটা সরাসরি এথনিক ক্লেঞ্জিং। এবং এই কাজ এর প্রতিক্রিয়া হিসেবে হামাস মিসাইল মারা শুরু করেছে।এত বড় লেখা লিখলেন কিন্তু প্রথম অফেন্স কে করল সেটা লিখলেন না কেন?"
2059,No,হারামজাদা
2060,No,পদলেহন না করলে তো তোমার ইসরাইলী ভাতা বন্ধ হয়ে যাবে।
2061,Yes,ফকির হয়ে এসে মালিকের বাড়ি দখল আন্তর্জাতিক গাদ্দার ইজরাইল ! ( দাঈ ডাঃ জাকির নায়েক হাফিঃ)
2062,Yes,হামাস কিভাবে জংগি হয়??
2063,No,সাধারন জনগন বলতে কিছু নাই হয় এই সাধারন জনগনই হামাস না হয় এই সাধারন জনগনই ইসরাইল সাধারন জনগনই আওয়ামিলীগ সাধারন জনগনই হেফাজত।মরলে সাধারনেরই মরা উচিত।তিতা কথা বরাবরই বাজে শোনা যায়।
2064,No,বাল পাকনা বিশেষজ্ঞ।
2065,Yes,জনাব আসিফ সাহেব মাঝে মাঝে আপনার লেখা পড়ি তবে এই কমেন্ট টা রুচিহীন মানতে পারলাম না আপনি একজন ভালমানের লেখক ভালো থাকবেন
2066,Yes,"যা ইচ্ছা বলেন ভাই,বাট একদিন ঠিক ই আমার রবের বিচারের কাঠগড়ায় উঠতেই হবে,..ঔদিন পর্যন্ত না হয় অপেক্ষায় থাকলাম"
2067,No,"ইজরায়েলের প্রধানমন্ত্রী বেঞ্জামিন নেতানিয়াহু ঘোষনা দিয়েছেন- গাজার হামাসরা যতক্ষন ইহুদি ধর্ম গ্রহণ করবে না, ততক্ষণ তাদের বিরুদ্ধে যুদ্ধ চালিয়ে যাবে, ওত পেতে বসে থাকবে আর জোড়াই জোড়াই কাটবে, গাজার যুদ্ধবন্দি পুরুষদের( যাদের গোপনাঙ্গে পশম উঠেনি) দাস করবে আর নারীদে গনিমতের মাল করে ধর্ষন করবে। আর তাদের ক্ষমা করা হবে ও নিরাপদ স্থানে পৌছে দিবে যদি তারা ইজরাইলের কাছে আশ্রয় চাই।এই বর্বর রাষ্ট্রপ্রধানকে ধিক্কার।"
2068,No,তরা যে কখন মনুষ হবি আল্লাই ভালো জানেন
2069,Yes,ভাই হামাসকে নেগেটিভ ভাবে জনগনের কাছে কেন আপনি তুলে ধরছেন। আগে হাস সম্পর্কে ভাল করে এনালাইসিস করুন।মিথ্যা তথ্য দিয়ে হিরু বনার মানসিকতা ছেড়ে সত্য এবং বস্তুনিস্ট খবর মানুষের কাছে তুলে ধরুন।
2070,No,দূর কুত্তা
2071,No,আশ্চর্য! টিকে থাকার জন্য শেষ পর্যন্ত ইহুদীদের দালালি করতে হচ্ছে আপনাকে!
